reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appId
gp:AOqpTOG8zvIXFdQngoOn2RgJX1M7TIgBZN9HYhw8tmwWQE1ZdMOPLT0Xu2lCpkLESqvkh72N7s1Xq6vCqw2b9RU,Sriharsha,"Teams is getting hanged evry time now..my device is LG Q6+ after my call even i click on hanging up, it not getting hanging up and app is get stucked and hanged ..worst it is",1,0,1416/1.0.0.2020091301,10/1/2020 17:00,,,com.microsoft.teams
gp:AOqpTOEdzaGblqVoEFnHoBpO7-s4wjA05kGgzh0z7ODCEPgVCgN4xi6i6giTdbGtkw4SRe3r1Za82OPruBbKOKE,VC PC,"You all are such idiot, dont make any app in your life. In mobile it says that varify from your mobile how can it be done if already using by mobile. Same is going on in laptop, why have all of you made change and added the mobile varification Why the hell i should download it on my mobile while i am using it on laptop.",1,0,1416/1.0.0.2020091301,10/1/2020 16:49,,,com.microsoft.teams
gp:AOqpTOG3GC7OHhr67gwHfmGgGH7Nu588SGlTzgqjLzj3gwNX2IpacWTVJmgRfYwPtW3Dn7DNx3RB3XQrvmy7sz0,ã€Crâ±¥zyÇ¤â±¥Ï»erã€Ž boy,This is lol app,1,0,1416/1.0.0.2020091301,10/1/2020 16:45,,,com.microsoft.teams
gp:AOqpTOFuElxh1VWKma28y4kY2sjHP0Im5xJF-W9SESAN3h5odtrflouXRt8vwDLIUue-Jo3Kx19syoFrZQXdCZ4,Nino Damjanoski,Terrible!,1,0,1416/1.0.0.2020071401,10/1/2020 16:41,,,com.microsoft.teams
gp:AOqpTOFrPpPgHU0WRODIPo-8N2rCeIxidhnw0pc6Uy97LcHWM4Y41jiQOfcUM2qq3Mf9vKSNUyKdsnjcsIeJlmE,Be live - The Gaming Channel,This app take so much battery and mobile data. When i was taking my today class at 40% battery after 10 minutes it takes 25% battery,1,0,,10/1/2020 16:37,,,com.microsoft.teams
gp:AOqpTOHa2FMsJrGodhTeWgHZie3XErG9bG0SeTt1XpYzK52Gz0N7XHMYTmvM9etS5nrtre9vfpM1bF_EVoCTqxQ,ambani milan,Very hard application,1,0,1416/1.0.0.2020091301,10/1/2020 15:59,,,com.microsoft.teams
gp:AOqpTOGvJPH3oHTIBTLbYsK5GdPiKm7RFwYMFLVBdVioHQb5Yt8D6-oM724T6Od6Y82aGa5ASek-Y5sMbKRTRIw,Mechrono,I can't sign in on mobile,1,0,1416/1.0.0.2020091301,10/1/2020 15:53,,,com.microsoft.teams
gp:AOqpTOGnPyvTjp9eU2H28O_gg6-zbiGhd673ENai3Oq4AYSNTrqket8RDH_xuNR4DNL7qca4XIUQYaOlgWWl4Dg,Mohammad Alkazmi,Not as expected,1,0,1416/1.0.0.2020091301,10/1/2020 15:51,,,com.microsoft.teams
gp:AOqpTOH1ay3exliFVcyhDGR3HxvcyZhNI1Ekn0VUBQvezVYWZ-Ye4HKu2gAHZRLWI2uM_tsrXO-LXveceFX_PEM,Jordan Lazare,Last update seems to have caused a lot of performance issues. Switching between windows while in a call now causes the app to black screen at each transition now. It seems to be specific to when running in picture in picture mode,1,0,1416/1.0.0.2020091301,10/1/2020 15:35,,,com.microsoft.teams
gp:AOqpTOGrif968yRVb7BqS5UTsevbKepHJTLLbt0RR8fFtP3WuisRw8fxKV05Ui7HeeSAjLeTcjSzb62zOvv9cpg,Krishna Arya,If we have 0 star I am give you it very bakare app,1,0,1416/1.0.0.2020072202,10/1/2020 15:34,,,com.microsoft.teams
gp:AOqpTOFgNGXhbEI8m5UhRU0sFEHZ3RPLffvZwziX0AupvFTexK34YJD_Y6pBD8Ed9cFOB7cADsiT5QABCXJeWIc,Florence Sheridan,KEEPS CRASHING!!!!,1,0,,10/1/2020 15:32,,,com.microsoft.teams
gp:AOqpTOHRf_oups-Q310ItyQXA2EwEy5v8_AmhpVvVV_DZ2bXWLTzaZ8eIbT9YZoHtB46hvNGVkEzwMPWw-tl28o,Top fall guys plays,L lag gaye,1,0,,10/1/2020 15:23,,,com.microsoft.teams
gp:AOqpTOG2uKOolJw2c2NJGQCV8b0QFVokXSd0nzE5wjplMdekPJ_9P6EsHGp7yLaTGh9xZ8A2jwxeIOh1enG0Cmk,Prem Singh,Bakwaas app,1,0,1416/1.0.0.2020061103,10/1/2020 15:14,,,com.microsoft.teams
gp:AOqpTOEP4ddHEPnvL_CIOOD8bB1ZIlk-xlLpUicV3bplVFis4l7avXB9XAlFwmkGXi1x4qakcxRahoeB_OKHk2g,Srinivas Reddy,Vest ðŸ‘‰ðŸ“± app,1,0,,10/1/2020 15:12,,,com.microsoft.teams
gp:AOqpTOEBx2jmlOsmJ66nWX9SWobzFjshs0ncrUQpZsTuqoCKNcmXHg0YjpThgmj0Bxb2vVCvRw3UpsoWaf2K3B8,Dennis Antony,_*Lots and lost of bugs. hate this app. couldn't get customer service too. they stole my money*_.ðŸ˜ ,1,0,,10/1/2020 15:10,,,com.microsoft.teams
gp:AOqpTOFKnGtT09-mGlsD8SAEJsmGunVCBd3ZnJYafEVAi0PfmF5uRHW7pU8uwAGBjPC-kzzsjI0LQUUGWoHvexU,havisha vivikanandan,"Teams used to be good and reliable but now because of the new update I always have to refresh teams,close it,open it and refresh again to let someone to see my posts or to see my own posts or someone else's posts and it is really annoying and the calls don't connect easily and the servers crash regularly. Now teams is not the best app to do work on so I am sorry but please fix it Microsoft teams,thank you",1,0,1416/1.0.0.2020091301,10/1/2020 15:07,,,com.microsoft.teams
gp:AOqpTOH-aVa_kMosBke3x3po1N8kbTPsuI-zKi9KuvmOrjiVtm_Qv9pR8OVB4y8qJTS2d1s_XZDrLaFTYR6iLQk,Funkology,This application causes major problems to enterprise user. Just joined call with android phone. No voice. Not from phone speaker. Not from any source. Totally horrible app. Leaved call again. No change. Leaved again logged out and back in. Not able to join call join button not vissible. Totally nightmare. Also in pc uses easilt 50% 1.5-2gb cpu when no calls and just some chats open. Totally broken solution.,1,0,,10/1/2020 15:04,,,com.microsoft.teams
gp:AOqpTOEsf_cnYW6K89RjlYLybWc-yg0Enmkp-7gYvGvAqQ0TgTEeOEBDTfDWr8wR62KbO0stENPt5Z8DUvAKnSI,Dwayna Gullatt,It will not install onto my device.,1,0,,10/1/2020 15:03,,,com.microsoft.teams
gp:AOqpTOEPDOw1oEM7UJ5EPU18QmijKJfG2scfR9si-nVcGkv1pIlF2v7TyEUWI9dDrwtQZPPeALZ29yB0d8GYM8w,Voice Busizizwe,Its so slow its annoying really!!!,1,0,1416/1.0.0.2020050805,10/1/2020 14:58,,,com.microsoft.teams
gp:AOqpTOEB8lXqzGIzgtK_3AKgePFIMYf5wm5DnOU8ad5jv44IQawmJ8FNm1EbBvyhs1fCh0qKEMuCz9tSAHaDv7U,Ayesha Shams,"Such a useless app ,i hve tried to sign in 100s of times but it hadn't,hate this app too much",1,0,,10/1/2020 14:57,,,com.microsoft.teams
gp:AOqpTOFlV0VH7QSRVZxw9iMZw40mM2vHaViy3J8wbwg-K4-TKECE-QcZQZ9hWIkyGyFXeuftD5gKC79J0RaQdOQ,wendell mendez,"Stupid app, always crashing",1,0,1416/1.0.0.2020091301,10/1/2020 14:53,,,com.microsoft.teams
gp:AOqpTOEeC_CyVdOHdnedCnxkvG080sshKWFB1AY48dOX9Tefyq2BPcBDo483T-g99V0xKTrL6LDzAv5dwT9Vnlg,Satish Himatbhai Rathod,àª¤àª¾àª¯àª«àª¾,1,0,1416/1.0.0.2020091301,10/1/2020 14:47,,,com.microsoft.teams
gp:AOqpTOFIZx3IvVRwdMRMDOHnHs027PyE49hfcgS4bYKWF1K6dsSvj4JPflNk4Kqa0tWJpe_SAlpXnr7tnBN0DlY,Mrugesh Patel,Very bed.,1,0,1416/1.0.0.2020061103,10/1/2020 14:45,,,com.microsoft.teams
gp:AOqpTOHZKwMXe6Fibp55-d1VGT6MlrLTl_gOIhpXYaJHS7ZBHA6Uj2XPtupmGNWNeztk5hmXM-ioCdTporVEC60,Lisa Fernandes,I didn't login for a month so it just disabled my account so pathetic,1,0,,10/1/2020 14:34,,,com.microsoft.teams
gp:AOqpTOFDrRL7teekI-0jQkfwRBDm6h4CD22Hy6b3wmm-sB5uLpG4I_lcWINOqlffjcqwsJIYiERInVd9sAbGOC8,SoFt LiLy,Ew,1,0,1416/1.0.0.2020091301,10/1/2020 14:27,,,com.microsoft.teams
gp:AOqpTOGbwESU5oP_5p1vIiTHCjQeiKXBVXMdzCLGhJuGsfEx9w4DCAmdD5LIghcEH-nFiB3dG3CwF166lHiTCC0,Arjun Basyal,This is not nice,1,0,1416/1.0.0.2020091301,10/1/2020 14:13,,,com.microsoft.teams
gp:AOqpTOFSCwePCyc33bhZWJ_LtP15t0t2De8yZe9re9CbfN45lOAM5sa_ZtN56jLqXcOEsgW644FprOwN6Ca0QQI,Tejaswini Meena,The screen presented by the host keeps either it keeps freezing or show delay even on having good internet connection. So kindly fix that problem.,1,0,1416/1.0.0.2020091401,10/1/2020 14:13,,,com.microsoft.teams
gp:AOqpTOHKo8tp3d4-XKChz2Za5Xrl1Nkf7-gCKrdjUnqlhN16Q0J7vr8lwDdmQwdwtdrNBPFFSRlBfgehMoPAuHM,nagendra jha,Worst cant use chatbox,1,0,,10/1/2020 14:12,,,com.microsoft.teams
gp:AOqpTOEaxXnh_Dc4za8lsk341xTozJvlRR08KD-VvAD7EBUH3Lxf511NhTInI17VVdkmEv6Qua0zGKOYd0qqsWI,charbel hamod hamod,Teams ne marche pas ches moi pourquoi reponder merci!,1,0,,10/1/2020 14:02,,,com.microsoft.teams
gp:AOqpTOGfomtwironmICkyEJPmdsL81KuSZwugrnOhDpCdNxwNAT9zXkDYEXMc1oD7hwRscyK9aEsQRo9vwS0zx0,Gopinath Devarajan,Connectivity is very poor,1,0,1416/1.0.0.2020073101,10/1/2020 13:58,,,com.microsoft.teams
gp:AOqpTOGP0q8YIuhA3tZbZP1ncTrQViPIHJcFw9lSAxzMa_odr9JvJ0-aamfiK8jaGdT9XyiyZaz211HEWbFNq2w,Gagan Kumar,"This app was very bad don't download this app i was also downloaded and i was opening the phone telling that go back to home and i ok it ,it will come back to home i wasted time in download",1,0,,10/1/2020 13:57,,,com.microsoft.teams
gp:AOqpTOEmoULde0yjR9C9O6O4MoI4aSglQQ7ADKtKV6SC7os63VA68Pfnp0t-zZGIBodoWgySeycbWoio3UA3du8,Zaid Khan,Good,1,0,1416/1.0.0.2020091301,10/1/2020 13:26,,,com.microsoft.teams
gp:AOqpTOESO295r08h1REQLgWOzckjDq-EoL3jBoZDKRhvSEPXbGt_DXcB9q-oLfkT4LF7QIedHmNetFGogVaUZ3s,Home Learning,It is a Data Hungry App.,1,0,1416/1.0.0.2020091301,10/1/2020 13:20,,,com.microsoft.teams
gp:AOqpTOEFlrqp9Pq-Q2mO4EYutSulVSYhgycJNqFtk6spLvCBvnWRHtIxVBQ90YJ_mgVZLpMVNH4V7uf09kbq9eE,Vandana Vishwakarma,This the worst appðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»âš¡ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜¡â˜¹ï¸ðŸŒ‹ðŸŒ‹ðŸŒ‹ðŸŒ‹^o^ booooooooooooooooooooooooooooooooooooooooooooooooooooooooooooðŸŒ‹ðŸŒ‹ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»âš¡ðŸ˜ ðŸ˜ ðŸ˜¡ðŸ˜¡ðŸ‘ŽðŸ»,1,0,,10/1/2020 13:10,,,com.microsoft.teams
gp:AOqpTOGKTefvU5frlr30OLz2xn0A3FlaXosjK-nkjRiTrCoSOemnIJ2GFLH4vSvKZtY0utjv_8Am3XfNZrdsWD4,Aá´â±¥â±¥à¸  AÑ’á´eá–™,Not able to sign in to this app with correct id and password.Very bad performance of this Android version .Always shows there is network error but there is not. Please fix it.It is fine in mobile data but it dosent works on Wi-Fi.,1,0,1416/1.0.0.2020091301,10/1/2020 13:04,,,com.microsoft.teams
gp:AOqpTOGxAnv983uigyTMjC2urnM-SbBy_hNe0qKFDZrxeLO5oBAm8vfDJgdrfsTvDaYSlVGEtSPjEiv_JNtMclc,ANKIT PATEL,Google meet is good options then this app. Even zoom is better then team,1,0,1416/1.0.0.2020091301,10/1/2020 13:03,,,com.microsoft.teams
