reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appId
gp:AOqpTOEiuCPLa6v5oxYdZJsYYlwhmDZiikyDmm2sLxPX_F35xmJRmJq5DC0LBVEbVNE1-NNHMqccEK9PjrBx5vE,LexapL,Worst update ever,1,0,2020.09.06.332324186.Release,10/2/2020 4:03,,,com.google.android.apps.meetings
gp:AOqpTOGYt6J8pkYZp1npgGE-FhSIQcVmqfPvo4LknJ0sov2ZsJrl8f9WVyO8i2-WAstJZ0uBdl49Lid1C-9zTqo,AUSTRIA LEANNE,the updated app is not good.,1,0,2020.09.06.332324186.Release,10/2/2020 4:01,,,com.google.android.apps.meetings
gp:AOqpTOHW-YGzJj9xZ9snSKVFeEKkQVHqlIad1ZgB6oDDqKRgxWiQkjZKr8RC2Y6Cx3HphZCIe202WbUeD2K1cgA,Bhoomi Vishwakarma,which date new features are coming for students please tell us please,1,0,45.0.328626805,10/2/2020 3:57,"Hi, Bhoomi! If you are experiencing poor quality video calls, consult the troubleshooting guide: https://goo.gle/3aPnQHh. This is especially important if you have an older device, are on a low-strength network, or have other software on your device that may interfere with video calling.",10/1/2020 19:07,com.google.android.apps.meetings
gp:AOqpTOFYnE-mH_lz2md1OOVUdWL9XyUyx_tAq8DBaUlCZy67M_E_t-sJQ5XT33q7swX2xVYvkfyQxkb1zVHMLYg,Sabin Khadka,This latest update has really inconvenient and confusing interface. Old one was way too good. Now I cant even see presentation of others in full screen in my mobile phone.,1,0,2020.09.06.332324186.Release,10/2/2020 3:48,"Hi, Sabin.! If you are experiencing issue joining a meeting, please check our troubleshooting guide: https://goo.gle/3aPnQHh. Hope this helps!",9/17/2020 16:01,com.google.android.apps.meetings
gp:AOqpTOGgVBYMdC0LKDcfrq7XR-_zQzAD0npIsbefYOh9K8HPkezXZ1aL8LFJHFe4A4YfQv1j7LM8zBM-FoKl0uQ,Novea Rose Romorosa,Bring back the previous,1,0,,10/2/2020 3:39,,,com.google.android.apps.meetings
gp:AOqpTOFLhmt7-nBHVt1ADDxdURiil6SRVOZ6wxd9xOISYV9-jAXrZI2lwXUzd81dkt81Zn7AOgA9QzjaMFVpCvc,Mohd Munaib,There is a problem . In this app Sometime it shows failed to join meeting.,1,0,45.0.328626805,10/2/2020 3:32,,,com.google.android.apps.meetings
gp:AOqpTOFPdLriI70kSvYe4bN3tlBQdD7DHNzoj4hvALchqwyBwioUo8Ww-kNkGCL3FN1S89TScs6qQoq63G7gUHQ,Mohammad Junaid khan,It is very very disappointing app yesterday some hacker comes in our lec and disturb us so i kindly request you to upgrade the app privacy so no hacker can come inside,1,0,45.0.328626805,10/2/2020 3:26,"Hi, Mohammad. If you are experiencing poor quality video calls, consult the troubleshooting guide: https://goo.gle/3aPnQHh. This is especially important if you have an older device, are on a low-strength network, or have other software on your device that may interfere with video calling.",7/25/2020 0:23,com.google.android.apps.meetings
gp:AOqpTOHCt7eZqZgqQKYVbUHZWm-SzAGatA5bPWWk2bSsbSGvjyVueTgpHW3Rk2o7CY3YW4HcbdzX4kFyFmW6gJs,Aditya Daksh,Update this app fairly it not works in background,1,0,,10/2/2020 2:41,"Hi, Aditya. Thanks for the feedback! You can also send it here: Meet > Settings Menu (top left) > Send feedback. Appreciate it!",10/2/2020 3:01,com.google.android.apps.meetings
gp:AOqpTOEaVkvr3XU19K5GgnlCerNSMy6QorA52iNFnMCu99XLYk_6qi3Yl24S-8JKsDJFaZG68wqQjG6zcdn9hvk,Rickelle Kane,The link is not automatically synchronized. I got late to class because of it.,1,0,,10/2/2020 1:24,,,com.google.android.apps.meetings
gp:AOqpTOHV-3uvXioApWJyAdtq0rLzanybjvbb8w4KT79KBdwlu5gRiIcx98PDnH56J7DrS7-Vi0OC4xWMfXcvOnk,Shiv prasad yadav,"This app is not good because data consume very and video quality, sounds are bad",1,0,45.0.328626805,10/2/2020 1:05,,,com.google.android.apps.meetings
gp:AOqpTOFNye-DN3ro11U9iBn9nkxmZMZAbLXt3gZYw00ByozkR3VU45Ka5si7Lo9skgitQd01WjnsWa7mEO2xBWQ,Xyden Panonce,im having a hard time on installing it,1,0,,10/2/2020 1:02,"Hello, Xyden. If you have problems installing the app, we suggest you check the â€œDownload the Meet appâ€ section in the following guide: https://goo.gle/3bbUsLp. If you need more help, visit our Help Center: goo.gle/2YBmXiR. We hope we helped.",10/2/2020 1:05,com.google.android.apps.meetings
gp:AOqpTOEF1__0yu3dEkgj5fzo0d4pED5rlRU0X4soI44G3uZnpDutLs1QuCmSgJGRAqCdbpEogAVIEt6tL1UlMWk,Jeremy Crossland,Won't even download,1,0,,10/2/2020 0:55,"Hi, Jeremy. Thanks for reaching out! To download the Google Meet app, you'll need Android 5.0 and up. More info here: https://goo.gle/3bbUsLp. Hope this helps!",10/2/2020 1:02,com.google.android.apps.meetings
gp:AOqpTOFOSb4RFUOuiiymM7sJPcskEXXAg6W8k4wDm_JZW5UjF2x6q_jd34jQGuq9Rf6kdWfiJaOG-LIbV7rK97E,Nitin Kachare,I have an issue of a mic in google meet application. It's a real shame that google's own google meet application has an issue of the mic on their own android one certified device(Nokia 6.1 and Nokia 8.1) whereas all other manufacturers custom os phones are working fine. I have to minimise google meet application only then my voice got detect by an application.,1,0,45.0.328626805,10/1/2020 23:13,,,com.google.android.apps.meetings
gp:AOqpTOGH9_nFCHh1j7KLSPWmDGmF5mgHy_uDAvbmrj-UzkBFT4kVC11hJFKEJnPXp61Lz_xO2mbFyhvV4NlRAcc,Danny Gardner,Yor app is FREAKEN dumb,1,0,,10/1/2020 23:05,,,com.google.android.apps.meetings
gp:AOqpTOHwj1vz7R-DqlovVq6XiecvEgO8NvKAVt6m4zZkcOrm5nmSrbO66T6wiIC--PfJMPrAvyq991ng1iRTSSA,Fearless Onyx,I hate school,1,0,,10/1/2020 22:45,,,com.google.android.apps.meetings
gp:AOqpTOEbRp0HA1u5N9-U7tPomsB60rKfxrGtas3vtyHP49cjyGSbM-PfCYbk_b-oIGhmcYnefoRVq3-Pl0_AoS4,Syed Kazim,Bakwas app,1,0,2020.09.06.332324186.Release,10/1/2020 22:12,,,com.google.android.apps.meetings
gp:AOqpTOHg-e5N_fqzj8ZMH9ABRd8imnANSLZRKn7hFyuvlxd6FM_TJw1L94oorytNBS18ztyEuPC0JDZDLrfKbsQ,Agnidh Ghosh,"The new version is just bad. I mean, in the previous version, everything was accessible with from the main meeting screen... All the participants names along with options to pin, chat options, etc.. now, it's behind layers. I have to open up a different menu for chat, and a different menu to pin up participants. So annoying.",1,0,2020.09.06.332324186.Release,10/1/2020 21:21,,,com.google.android.apps.meetings
gp:AOqpTOHajyCl5brxBfB8ftmERWr2P8NQfcyojf0HqHBQcBkUzAGUCwWFyg8inWlc9DFY7DDoFWCob5jEX0uFTvM,Kate,"Just downloaded yesterday and app crashes as soon as you open it. Need this for my online classes, so it's frustrating to say the least.",1,0,2020.09.06.332324186.Release,10/1/2020 21:11,"Hi, Kate. Hmm, Try restarting your phone and make sure you have updated the Meet app to the most recent version. If that doesn't work, try clearing the appâ€™s cache and storage. Hope this helps.",10/1/2020 21:56,com.google.android.apps.meetings
gp:AOqpTOFBEXgygU2pwW3ayUR-D8GBqCENrIsC_ihAhu4ynl-Aw_3f3Hh_q7eqNW-XyINlF7cTpgaxQXGynnXFuMY,Priyanshu Jain,Zoom is much better but google is always keep it above in recommendations. That's unethical.,1,0,,10/1/2020 20:48,,,com.google.android.apps.meetings
gp:AOqpTOHesLVb68Pxm6rakLSXTq2CgExjk1kTt-iP9S-kfqaSTjK86R3sl3Ou2BG4j7T2JGzyucIjsoGvoadD1DQ,NicolÃ¡s Ferracano,Me tira error al querer entrar a una meet,1,0,45.0.328626805,10/1/2020 20:41,"Hi, NicolÃ¡s! If you are experiencing issue joining a meeting, please check our troubleshooting guide: https://goo.gle/3aPnQHh. Hope this helps!",10/2/2020 3:11,com.google.android.apps.meetings
gp:AOqpTOEKXXejm-WIsc-vWigC_nF8rWlSwKxuQlCk-G4_1jKHw1mkwAAPcMqYVUB9VDrejrWMCJ-irLo6e_kwoGc,Deepika Kumar,Why my video appears distorted to another person on Google meet,1,0,45.0.328626805,10/1/2020 20:34,,,com.google.android.apps.meetings
gp:AOqpTOG0ECP45Nwb2nqxKEnBSI-GYbOUx3LstoGDSqXjA_nFbheOswaG1_dry7Hqc9APOjdm9RPfAvguzeD2EiQ,Alok Mishra,Allot of echo problem again and again people can't listen you and when you try to listen others person it creates piano tune,1,0,2020.09.06.332324186.Release,10/1/2020 20:28,,,com.google.android.apps.meetings
gp:AOqpTOEWHR4iUr4uwWIxM4Zs3rdkoMVRXRBxR8i48vLHJnzLQKZZOGy8ZZWD2UGPVipuAXZgc8bM9nQZuN_Mf5c,munish goriya,My phone heats using this app andperforms slow even if it has 6gb ram.it's useless app needs to be improved,1,0,45.0.328626805,10/1/2020 20:28,"Hi, Munish. This seems to be a Device specific concern. For the best help, reach out to your Device Manufacturer. Also, let's try resetting the app data. More info here (see """"Clear the app's cache"""" section): https://goo.gle/3cYtTdM. Hope this helps!",10/1/2020 22:08,com.google.android.apps.meetings
gp:AOqpTOGqnT-Keg2TmUX7ALJMTuiw_aEx2qd9fnyi2awhs28mlpALylI3RSbsNxiAyzUeK0fKjGHj8xKpjYCsW4o,Mohit Patil,Others members in meeting can't hear my voice So plz solve this problem I try all of them which you said but nothing is happening I aceess my microphone and unmute in meeting But they are not able to hear my voice Plz plz plz fix this problem,1,0,2020.09.06.332324186.Release,10/1/2020 20:12,"Hi, Mohit! Make sure that the Meet app has permission to access your Microphone. Once inside the meeting, make sure that your microphone is switched on and you are not muted. Hope this helps.",10/1/2020 20:01,com.google.android.apps.meetings
gp:AOqpTOGY_bdifJQWDZ5sEh6vNdiu4LchmD0ETr_YQ4ksg8_csXVgVFljvPXXBMfmux_I6TRtv3VytGe-7PxbrTc,Chirag Singh,Video quality is not good,1,0,45.0.328626805,10/1/2020 20:10,"Hi, Chirag! To make sure that you have strong video quality, try ensuring that you are connected to a strong internet connection & try using WiFi if possible. Try to disable any other apps running in the background. You can also switch off your own camera to preserve bandwidth for better video quality. Hope this helps!",10/1/2020 20:52,com.google.android.apps.meetings
gp:AOqpTOGBh6MUfFsCj0IrS0RKlA84vvCfroc-EeghAwGNR4yjP0ocw7W2qBjLjvLx-EwxK6X6WaXYIbnDXnaMK5I,Rohit DE GreaD,Stupid application,1,0,,10/1/2020 20:05,We'd love to help! Please visit the Help Center (https://goo.gle/2YaC4zz) or the Community Forum for any additional assistance! (https://goo.gle/35eTQ6y).,10/1/2020 20:11,com.google.android.apps.meetings
gp:AOqpTOHXqs6PZp9zRW54yR1yNAffIDPD6Tsn2VCWmNroYfuWHb4tGrBn1mgXVpR4SjWIKkt6cSg9KSJsBi3C_lg,SAMRIDHI SINGH,Very bad video quality ........please recheck it Voice is also not clear some times....,1,0,45.0.328626805,10/1/2020 19:10,"Hi, Samridhi! To make sure that you have strong video quality, try ensuring that you are connected to a strong internet connection & try using WiFi if possible. Try to disable any other apps running in the background. You can also switch off your own camera to preserve bandwidth for better video quality. Hope this helps!",10/1/2020 22:37,com.google.android.apps.meetings
gp:AOqpTOHjblRIoVI3VZs6pIvbbuEaEoPqsb_KbeqRP1NnL9gt-9elt54GDU9Bs2_QeT7Js4bHw_tOT3xQ7skBlng,Nathaniel River,Orivle tim wue i pra aula,1,0,45.0.328626805,10/1/2020 19:03,,,com.google.android.apps.meetings
gp:AOqpTOE34fVglUv92KZE8zPxS26cx-wtkqYBzC_Fzaojfqo_jEKmVidGNk2Ig0ibq8bxbGn5VIDdjF5CbnUwcD0,Kushal,Dina class takothare 40min iro class na 1hr thakothare bega mugiyalla yenilla al namn saisthare,1,0,45.0.328626805,10/1/2020 18:54,,,com.google.android.apps.meetings
gp:AOqpTOHVC55b5E13oU_wjvW1N75e9oVQkMZrvvJ11qMeZaVaqKv1ppttLBRuu_W-fuTNJ8c6j932BnoZXcC1Ezw,The trending masala,Its not working properly,1,0,,10/1/2020 18:36,"Hi there. Try restarting your phone and make sure you have updated the Meet app to the most recent version. If that doesn't work, try clearing the appâ€™s cache and storage. Hope this helps!",10/1/2020 19:09,com.google.android.apps.meetings
gp:AOqpTOEim3dMKyCw19SVLa_upAbnVG-oDIanU8Ri9TETrUzJI0nsPBZJw0EpqUfmfeyBvHMFoy394FpevZPLr9I,Palanivel A,I have douht,1,0,45.0.328626805,10/1/2020 18:34,,,com.google.android.apps.meetings
gp:AOqpTOEXBl8yGIQ9QZB-gsNXx5D3UQpHf7L3NXH1GAzLv53FQV2bBA0B0KYkD66iPOhDWav_b6k6LF6rVthGUnM,Ishrat Hasan Nabila,I think it is not a great update..I didn't like this..I have to use it minimum 3 days in week. Bt this new update is not goodðŸ˜¶Sometimes there is echo..I feel that the previous version was great..Now I easily can't find all things..where is chat. It is undoubtedly inconvenient..Please change this. It was a great app..bt you made it hellðŸ˜©,1,0,2020.09.06.332324186.Release,10/1/2020 18:31,,,com.google.android.apps.meetings
gp:AOqpTOHmzu30OgNgndA0xEXY6vC1qVp6oFGtcDw5gzhhm8aRwYHEWuMbR7aSgsPMMR_IBq8KPN7_WYXTw3jbXS4,Sahil Cheema,Need to be improvement in audio and video,1,0,,10/1/2020 18:25,"Hi, Sahil! If you are experiencing poor quality video calls, consult the troubleshooting guide: https://goo.gle/3aPnQHh. This is especially important if you have an older device, are on a low-strength network, or have other software on your device that may interfere with video calling.",10/2/2020 2:51,com.google.android.apps.meetings
gp:AOqpTOF3E2Xx4gVYOYrw9WNe6CgZAxqwOVNr0P1S2pDKOH6ujXglCuDn858f9kA7wiRp68ZiO3Hzf6wius-Ds1U,amisha wadhwa,Ok ok,1,0,45.0.328626805,10/1/2020 18:23,,,com.google.android.apps.meetings
gp:AOqpTOFxlapSakGtYnh5NfntYV2gREdThIplUbrFhehMf9yupRqrFDBYjcy4JCYwdRhZk7AFDvmi8C01tKf-kcI,Rimsha 7thB,I want to update,1,0,45.0.328626805,10/1/2020 18:17,"Hi there. We suggest that you follow the instructions in this Help Center article: goo.gl/jFyy6U to fix problems with updates. If the problem persists, we ask that you send feedback directly to our team: Meet / Menu (Top left) / Send feedback. Thank you.""",10/2/2020 1:06,com.google.android.apps.meetings
gp:AOqpTOGLyWstEil-VE1fvAtytRhYllg3xnrP0JneqP9pMFoatoys6tTxF5OSqBNnsyuC3Q4KKIjxdCdydnwuHX0,Subash Chander,ðŸ™†,1,0,,10/1/2020 18:17,,,com.google.android.apps.meetings
gp:AOqpTOHF3Ja_UZtZMEDo7C70qWiuAeON2Eda7eUh3tW-H0XaQBDQBUtXIQKTo07xEWaoDsg8bt4tmatkLcRieeU,Dhana Sekar,It is hanging video Class and audio,1,0,45.0.328626805,10/1/2020 18:10,"Hi, Dhana. If you are experiencing poor quality video calls, consult the troubleshooting guide: https://goo.gle/3aPnQHh. This is especially important if you have an older device, are on a low-strength network, or have other software on your device that may interfere with video calling.",10/2/2020 0:38,com.google.android.apps.meetings
gp:AOqpTOGR-gyLW208VksxGj9odDBREWZTJc59IesUxMsDu1mBY9qA_Pkx4tooMVskElHyodHiAdw_9KI3Al-YMhE,Burak BaÄŸdatlÄ±,"We need a way to access meetings as ""guest""s: every time someone from a G Suite organization invites me to a meeting, I have to use my personal Google account which isn't very professional. I cannot join using phone calls using the app either. Also, there is no real PC support with native apps and the web app is insanely sluggish with VERY unreliable microphone support with Chrome.",1,9,45.0.328626805,10/1/2020 18:05,,,com.google.android.apps.meetings
gp:AOqpTOEMEBogMBbxThgOoYBPH1dOMOa0hX9BQlTgaxEMxReSc8gqD2cDLc6yAFdZWtpTfiF7huN0Zy7ec8F2-UQ,Emma Fathima,I hate the new version of appðŸ˜– it's difficult to use meet in phone. The new version is very disturbing and it's hard to chart and see the video together and can't see other people like before. Hopw you bring back the old version.,1,0,2020.09.06.332324186.Release,10/1/2020 18:04,,,com.google.android.apps.meetings
gp:AOqpTOHw6aZErcWpWaYa9H1ir7q2X6UzzbPSVg2YNIt8IQBlZnNY-xW_wHhvmZh7SXmyB3nN8s3JD1KaIu_VuUw,Prithviraj Chavan,Very bad app . I hate it. It ruined my life from online classes and teacher. ðŸ˜¡ðŸ˜¡,1,0,45.0.328626805,10/1/2020 17:49,"Hi, Prithviraj. Thank you so much for the feedback! We really appreciate you taking the time to give us your opinion and feedback on the app. We take all feedback very seriously, and if you'd like to send feedback in the app, please send it to Meet > Settings Menu (top left) > Send feedback.",10/1/2020 19:24,com.google.android.apps.meetings
gp:AOqpTOG36aSsI_ie5KLZODWjxyVtV89uuLtRaMy7qoSKhNjTBZueAVEsQp36fUvl37tsjRctQX44M6jG9vdb3zY,Aritraa Banerjee,Most worst,1,0,45.0.328626805,10/1/2020 17:45,"We'd love to help, Aritraa! Please visit the Help Center (https://goo.gle/2YaC4zz) or the Community Forum for any additional assistance! (https://goo.gle/35eTQ6y).",10/1/2020 19:07,com.google.android.apps.meetings
gp:AOqpTOFfNWDMWmkV7atBnbdIBwQaz3FsQ18_MiMzfi1uyGSLXkYbJQZ_kO0OI4AQm1eECUUxHt5-HVLWHCntFgY,Om Kolte,It keeps crashing and doesn't even start on OnePlus 7T. I tried everything but no luck.,1,0,45.0.328626805,10/1/2020 17:33,"Hi, Om! We suggest that you take a look at this article: https://goo.gle/36etW3n to correct errors with the app. If you need more help, visit our Help Center: goo.gle/2YBmXiR. Thank you.",10/1/2020 22:57,com.google.android.apps.meetings
gp:AOqpTOFIg7RmMcpnuuIsREvzdFjIetuAIH5sJwDeC4kOOTfKhKvLa9e4o9iVilqxIYEfRzK4Am-1vNr8YenTwEc,Harshada Joshi,very very very very bad how was the audio and video is coming and disturbing and also dont want to give a single half star...................... ðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘Ž,1,0,45.0.328626805,10/1/2020 17:26,"Hi, Harshada! If you are experiencing poor quality video calls, consult the troubleshooting guide: https://goo.gle/3aPnQHh. This is especially important if you have an older device, are on a low-strength network, or have other software on your device that may interfere with video calling.",10/2/2020 3:52,com.google.android.apps.meetings
gp:AOqpTOEqTicGG3VlzGNH9Lvjf688fdC2cFV4Y0cf7fjqG-ST8x6WFfe7gzAnu53ACHjN9JYrPa_EhBD222bfB28,Martine Champagne,Because l can't go in my classe,1,0,45.0.328626805,10/1/2020 17:03,"Hi, Martine! If you are experiencing issue joining a meeting, please check our troubleshooting guide: https://goo.gle/3aPnQHh. Hope this helps!",10/2/2020 1:09,com.google.android.apps.meetings
gp:AOqpTOHihEDxT7_Lrql6oJ_b-n4dtzzW3rrLCBr3kkqxOSmKGClZLdVuLGvajxqIU7bMc15tA6o6LW6h1nMoFYY,Seema Rani,This very good app before update please do something with this new update..,1,0,2020.09.06.332324186.Release,10/1/2020 17:03,"Hi, Seema. Thanks for the feedback, you can also send it here: Meet > Settings Menu (top left) > Send feedback. Hope this helps.",10/1/2020 18:52,com.google.android.apps.meetings
gp:AOqpTOF7xFZY_PEBTHloo6XKve9UqloCCG1RASRRuuHUxHwEtxm-xccPtBO2viS3uDcJ6-FduM8HmrDXtHnWIHk,suryanshu divyanshu,I am using this app about 1 month ago but since days when teacher tell us the sound get echoed and i doesn't able to hear the sound also after the update please improve it and also when I rejoin rhe meeting the chats deleted please also improve it,1,0,45.0.328626805,10/1/2020 16:41,,,com.google.android.apps.meetings
gp:AOqpTOF32IEjgjQDNUrXoNZcP-MVUI3czALIXOVdSvSqNyxSExS5cLl7TDC6rqaW_SRx5VMLm2E-k_sflxf89HE,Nishma Shah,Tati app in English very very very infinite very useless app,1,0,,10/1/2020 16:35,"Hi, Nishma. We'd love to help! Please visit the Help Center (https://goo.gle/2YaC4zz) or the Community Forum for any additional assistance! (https://goo.gle/35eTQ6y).",10/2/2020 2:45,com.google.android.apps.meetings
gp:AOqpTOFRp9CxhPKyMor1sZfNRhp7-XNsQidF9NP6_Fpy68UnUvhc07iOvNOcOjqzFwsXA4BK4qJ0AZG3tK5xQjI,Mr.VIKRAM AVHAD,Please give updated,1,0,,10/1/2020 16:29,,,com.google.android.apps.meetings
gp:AOqpTOENM-XINwvjkDjk3bBjeAltj9oEhS8pQh2WDiIco65UzF7rJRGL4Kar7jHgPQjjNiv9H02M-ZvGOYQ2VHQ,allan cultivo,"umm actually i really hate online classes,,,hahaha sory but i literally hate online classes",1,0,45.0.328626805,10/1/2020 16:26,,,com.google.android.apps.meetings
gp:AOqpTOF-U1FRYeHoXR9gjwUIQO8mMay1Ixyzq22oheAOcfrpYVmQoZvbrZONo3XBV64UwEpzT4VOUA-it07qUqk,Vithesh Poojary,Atth mare app manthna manthar nerdh eth mande beccha aapundundu nikleg gottunda bolpurdu bayya mutta nette saiyodu kann daada aavodu maarile etthi batthi nett pack nekke mugipundu buka baakida app dakl saiyoda onji online clsd 50 rdh eccha jana etthnda 500 â‚¹ deppule mare apagaandala nerdh kelaveregandala mukthi thikku dumbu panonditter pubg rdh marl patthunege airdh malla marl ee online cls n pand dh aapundu Nana niklena app n bane mantherndala avvu malla sangathi atth marileðŸ˜Ž,1,0,45.0.328626805,10/1/2020 16:21,,,com.google.android.apps.meetings
gp:AOqpTOGjCf6DSpI_nwRJngxICbktct5g87ssjdUc_CwcDA945pewPJLFMVbXzcC78j3UdXrAQdA3-mJwofWcYiU,TECH ZONE 8,not good,1,0,45.0.328626805,10/1/2020 16:21,We'd love to help! Please visit the Help Center (https://goo.gle/2YaC4zz) or the Community Forum for any additional assistance! (https://goo.gle/35eTQ6y).,10/1/2020 19:09,com.google.android.apps.meetings
gp:AOqpTOHQa4KDwe3vvd9iPjcqXUvewrmEt_nGOGnalcvsyxhcPL0pHx6YorxGnHCk1gmV5vZkiekk7kjUJ_s94Ho,Shalini Santhosh,Meet gets disconnected when there is a inward notification from other social media apps making us very disgusted always.,1,0,2020.09.06.332324186.Release,10/1/2020 16:21,"Hi, Shalini, Try restarting your phone and make sure you have updated the Meet app to the most recent version. If that doesn't work, try clearing the appâ€™s cache and storage.",10/2/2020 3:51,com.google.android.apps.meetings
gp:AOqpTOHsaapRhpFLqYs1A5wgTuNNiVdrR7HKvRfijhpY_U9pmjwz_usFkDWGjC4wwpcEjF6M7vHX1LR9W3u0a-k,Mithran A22,Bugs ! bugs !,1,0,45.0.328626805,10/1/2020 16:20,"Hello, Mithran. Thanks for your review! In order to help you, we need you to further develop your question. If problems persist, you can also visit our Help Center: goo.gle/2YBmXiR. We hope we helped.",10/1/2020 16:18,com.google.android.apps.meetings
gp:AOqpTOFc1lJyhkzuP-q-rkwn4v608CQXPCEnteNQ1SL793KGxuUeWx7gUsiB0iJYZorh2QZS1QXOXHkU7HC49JY,Gautham Manesh,The new interface sucks like literally sucks what were u thinking google. Disappointed at the new interface,1,0,2020.09.06.332324186.Release,10/1/2020 16:16,,,com.google.android.apps.meetings
gp:AOqpTOEg4pHl6ZANGE2XdBtwxUmHGIVNoeGxKNGYqdVbL86E7hgwoMJDIOowPxOifOPoWY6WaeWcrLlCcW7yWpY,Shaurya Yadav,Audio is breaking,1,0,45.0.328626805,10/1/2020 16:16,"Hi, Shaurya! If you are experiencing poor quality video calls, consult the troubleshooting guide: https://goo.gle/3aPnQHh. This is especially important if you have an older device, are on a low-strength network, or have other software on your device that may interfere with video calling.",10/1/2020 16:14,com.google.android.apps.meetings
gp:AOqpTOEsS349p1k5eso-3bspMTXpiEl2mm-dMs2Rkm_h5OAC3QOdt7bURSIhw9gePO5N3bzdqXk9cMur9QIXcvQ,R GANAPATHY,It is coming and strucking out somuch data had been taked,1,0,45.0.328626805,10/1/2020 16:16,"Hi there. Data usage may depend on your preferred audio and video quality, as well as the capability of your device. Learn more here: https://goo.gle/3dmCwj2. If you want to share your feedback with our team, follow these steps: Meet > Menu (Top left corner) > Send feedback. Hope this helps!",10/2/2020 2:46,com.google.android.apps.meetings
