content,appId
Can no longer click on the Instagram account linked to a tiktok account,com.zhiliaoapp.musically
Love it!!!!,com.zhiliaoapp.musically
It's my fbrt app,com.zhiliaoapp.musically
It is such an entertaining app so great nd wonder ful it can have some disadvantages but it is a bizar,com.zhiliaoapp.musically
This is apps good but there technical problem give so much pain. There survey is no good. But I enjoy this apps and love it.,com.zhiliaoapp.musically
Good app,com.zhiliaoapp.musically
Time weast,com.zhiliaoapp.musically
Good for time pass,com.zhiliaoapp.musically
I love it sorry that it is three star mt phone is laggy I say 5 star rate !!!,com.zhiliaoapp.musically
Yeah it is the best musically app I love it to much by using these I am becoming so famous now every one knows me,com.zhiliaoapp.musically
ðŸ˜…,com.zhiliaoapp.musically
You're adopted kid,com.zhiliaoapp.musically
I like tiktok but its glitchy a lot and it glitches back to my home screen a LOT.,com.zhiliaoapp.musically
When I started making videos I was getting many views after it I stopped making videos for few days and I completed after it but no one is seeing the videos,com.zhiliaoapp.musically
This app is a good app. Because it entertainers us,com.zhiliaoapp.musically
This app is veryusefull,com.zhiliaoapp.musically
Bad its use make very dangerious,com.zhiliaoapp.musically
Amazing app,com.zhiliaoapp.musically
Vishai,com.zhiliaoapp.musically
Jmk,com.zhiliaoapp.musically
Is app is very interesting and also amazing ðŸ‘Œ,com.zhiliaoapp.musically
ðŸ‘,com.zhiliaoapp.musically
My watermark is not coming on my videos please solve this,com.zhiliaoapp.musically
...........I do I just like to make cool stuff on it,com.zhiliaoapp.musically
This app is amazing,com.zhiliaoapp.musically
Gurnoor Singh Bajwa Saab.,com.zhiliaoapp.musically
Opne,com.zhiliaoapp.musically
ØªÚ© ØªØ§Ú©,com.zhiliaoapp.musically
Umm i cant do much cuz my phone says screen overlay detected but it has really funny vids!,com.zhiliaoapp.musically
A good app to go on when your bored. But easily get bullied,com.zhiliaoapp.musically
I am happyðŸ˜€ðŸ˜€ðŸ˜€,com.zhiliaoapp.musically
The update isn't working for me I can't change to dark mode,com.zhiliaoapp.musically
I don't really think I care,com.zhiliaoapp.musically
"Mw nw mwdðŸ—“p gp@@p,jtdqgp@=3Ø§Û’ Ù…ÙØ¬Ú¾Û’ Ø¶Ø¨Ø· Ú©Û’ Ø¢Ø¯Ø§Ø¨ Ø³ÙÚ©Ú¾Ø§Ù†Û’ ÙˆØ§Ù„Û’ Ø¬Ø¨ ÙˆÛ Ø¨Ú†Ú¾Ú‘Ø§ ØªÚ¾Ø§ ÙˆÛ Ù…Ù†Ø¸Ø± Ù†ÛÛŒÚº Ø¯ÛŒÚ©Ú¾Ø§ ØªÙÙ… Ù†Û’Û” #HumiðŸ˜g0002!Ã—",com.zhiliaoapp.musically
i am currently on a break from tiktok because of hate it is very addictove alswell but other then that very good,com.zhiliaoapp.musically
Its osm,com.zhiliaoapp.musically
Good but keeps crashing and refreshing page problematic,com.zhiliaoapp.musically
It is a nice app,com.zhiliaoapp.musically
Tik Tak Hamen chahie,com.zhiliaoapp.musically
It very very good app,com.zhiliaoapp.musically
Please my video,com.zhiliaoapp.musically
Nice,com.zhiliaoapp.musically
TikTok consumes too much time,com.zhiliaoapp.musically
Bad,com.zhiliaoapp.musically
Watermark is not show on my videos,com.zhiliaoapp.musically
Nice,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
Af,com.zhiliaoapp.musically
"90% of the community is trash, but there's the 10% that's good.",com.zhiliaoapp.musically
it makes me laughðŸ˜‚but its annoying sometimesðŸ˜žðŸ˜’,com.zhiliaoapp.musically
It's good,com.zhiliaoapp.musically
â¤,com.zhiliaoapp.musically
Thanku Bhai Gg,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
Wow,com.zhiliaoapp.musically
Tik tok,com.zhiliaoapp.musically
Best,com.zhiliaoapp.musically
It is really good.you have fun while makinh the videos,com.zhiliaoapp.musically
So Happy,com.zhiliaoapp.musically
Y you,com.zhiliaoapp.musically
it the best app ever,com.zhiliaoapp.musically
Nice status of the most important part time job and online dating profile dating software dating relationships with a pubg player and girl boy girl full of my friends with a both vs boy.,com.zhiliaoapp.musically
I think it's a good app and it's good to do when making videos. If your bored definitely get it. I'm not addicted but still it's great.,com.zhiliaoapp.musically
"Too many snowflakes and double standards by tiktok. If a female said that she hates straight white males it's okay but when a male says the EXACT opposite (He hates opposite sexuality, opposite skin colour, female), he gets taken down for not following the guidelines.",com.zhiliaoapp.musically
Amazing app for time pass,com.zhiliaoapp.musically
Parveg talokdar Italian,com.zhiliaoapp.musically
Its a funny app AT TIMES there is a lot of toxic stuff on here so watch out and never comment what u think,com.zhiliaoapp.musically
It keeps lagging even tho I have strong internet But it's pretty good but you have to have a tik tok account to like and my dad won't let me have my own account,com.zhiliaoapp.musically
Good aap for good thinking or videos.,com.zhiliaoapp.musically
Its a good app but i gave 3 oit of five because it should be offline and thre should be a button called 'unfollow all' or 'follow all' and 'like all' and 'dislike all' and there shoukd be a button where we can video chat or make groups ya know ? But it is niceðŸ˜Š,com.zhiliaoapp.musically
Ok,com.zhiliaoapp.musically
Mast,com.zhiliaoapp.musically
Wow!,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
Nice no vvvery nice,com.zhiliaoapp.musically
Ok,com.zhiliaoapp.musically
good but strucking while taking slowmotion,com.zhiliaoapp.musically
Tiktok gd apps,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
I rate it 3 stars bcz there are not coming views on my video solve the problem as soon as possible there is my tiktok acc mr.kashif109 solve problem as soon as possible,com.zhiliaoapp.musically
only deep TikTok is good smh,com.zhiliaoapp.musically
Very nice,com.zhiliaoapp.musically
"Tiktok is the amazing app,,,very prawod for this apk,,,,",com.zhiliaoapp.musically
@farazkhan747,com.zhiliaoapp.musically
Good app,com.zhiliaoapp.musically
Good need more songs,com.zhiliaoapp.musically
So I really like this app have has it on other devices but there is some concerning stuff they sell ur info to people don't believe me look it up,com.zhiliaoapp.musically
I love it.,com.zhiliaoapp.musically
"I love the app, and I dont encounter bugs really, but censorship on TikTok is totally crazy (racist, homophobic, sexist, etc.).",com.zhiliaoapp.musically
Tik tok is amazing but I can't post anything so that makes me really sad but tik Tik Tok is really amazing,com.zhiliaoapp.musically
oooooo .,com.zhiliaoapp.musically
There is a comedic and entertaining side bit a lot of it is boreder line child porn and exposure and useless annoying sounds and dances,com.zhiliaoapp.musically
So... It drains your battery... Yes that's all I have to say. rly man just fix it!,com.zhiliaoapp.musically
Your App is very good ðŸ‘ðŸ‘Œ and fanny nice App,com.zhiliaoapp.musically
You,com.zhiliaoapp.musically
The app is great and all but I think it's a bit too addictive. It has come to the point where I had to uninstall it because I was getting too addicted to it and I found myself repeatedly procrastinating. I've also heard they sell and collect your information even while your app is closed which is not okay.,com.zhiliaoapp.musically
ðŸ¤¬ðŸ‘¿ðŸ˜¡ðŸ‘ŽðŸ’”,com.zhiliaoapp.musically
"I like it a lot, but it keeps shutting down randomly out of nowhere",com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
But now it coming back,com.zhiliaoapp.musically
It cool,com.zhiliaoapp.musically
Comments of mine of people commenting on my videos aren't showing up,com.zhiliaoapp.musically
TiK TOK,com.zhiliaoapp.musically
I have not decided if this App is too much for my 11 and 12 yr old grand daughters Some of the dance moves are too sexy,com.zhiliaoapp.musically
I like it...,com.zhiliaoapp.musically
Love app,com.zhiliaoapp.musically
Its a great app but it does not let me type ti search,com.zhiliaoapp.musically
My tik tok account is freeze no views no likes please unfreeze my account Thanks,com.zhiliaoapp.musically
I whould like to be on tic tok but some time it stop and keeps on stoping I will not use tik tok if it still going to be like this.,com.zhiliaoapp.musically
Sry but kids would be lost in this app!,com.zhiliaoapp.musically
It's a good app but tell the girls to stop twerking in tic tok :<,com.zhiliaoapp.musically
It's a great app but if you could somehow update tik tok so you can edit videos once you've posted it that would be great! ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜,com.zhiliaoapp.musically
"Can't add balance (doesn't give me the option to add it) can't send gifts as well. I've contacted support but no answers so far, it's been almost 2 months",com.zhiliaoapp.musically
"Was great. I liked it, but feel like there shouldn't be a ranking system by most popular people.",com.zhiliaoapp.musically
the app usually goes very smooth and never lags or anything but lately I cant click on anyone's Instagram account through their profile and it sucks. pls fix this issue.,com.zhiliaoapp.musically
This was a great app... until all the hype stuff and charli dmailio came but then it came toxic so idk.,com.zhiliaoapp.musically
It's nice when you're bored.,com.zhiliaoapp.musically
I like the videos tht pops up on my fyp but I don't like the fact tht tik tok take down people's videos that spreads awareness about racism or innocent victims that have been murdered by policeman and I also dont like how tik tok will spend time taking videos like that down instead of taking down videos of people being racist,com.zhiliaoapp.musically
I like it but there should be no swearing on it because it's kind of a kids app,com.zhiliaoapp.musically
Besom,com.zhiliaoapp.musically
m raza,com.zhiliaoapp.musically
I like this app but I uninstalled it the other day because my phone doesn't have a lot of room. Now I'm trying to reinstall but It keeps telling me It cant install right now and i have tryed like 5 times!!,com.zhiliaoapp.musically
Nice,com.zhiliaoapp.musically
a great for funny content but my only gripe is the copyright system that is broken and clearly hates fair use.,com.zhiliaoapp.musically
It's the best,com.zhiliaoapp.musically
It's good,com.zhiliaoapp.musically
Good for normal entartainment,com.zhiliaoapp.musically
There should be a dislike button My .,com.zhiliaoapp.musically
Love the tiktok â¤ðŸ”¥,com.zhiliaoapp.musically
Lovely ðŸ˜ƒðŸ˜ƒðŸ˜„ðŸ˜„,com.zhiliaoapp.musically
. âœï¸,com.zhiliaoapp.musically
Jyg,com.zhiliaoapp.musically
I like this app it is very useful to me,com.zhiliaoapp.musically
i dont now,com.zhiliaoapp.musically
It's pretty good,com.zhiliaoapp.musically
When i updated the app i did not see an changes,com.zhiliaoapp.musically
It lags badly and it even lags with full bars and u need to fix that people can't send Tik Tok's to friends with out having to put in your phone number,com.zhiliaoapp.musically
This app is amazing ðŸ˜ I love it and both tiktok to request for tiktok,com.zhiliaoapp.musically
kk,com.zhiliaoapp.musically
Love it so much But not everyone get a layout,com.zhiliaoapp.musically
I think dat it's too for MI to have it,com.zhiliaoapp.musically
nekem tetszik,com.zhiliaoapp.musically
"Live vids keep kicking me out, saying server upgrading when app is ip to date",com.zhiliaoapp.musically
Fool doool,com.zhiliaoapp.musically
Good app but videos viral nahi ho raha ðŸ˜¢,com.zhiliaoapp.musically
Love this app but something's are not available,com.zhiliaoapp.musically
Plz viral my video,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
Zaheer the,com.zhiliaoapp.musically
"It's kool whating funny and amazing videos, but it's toxic don't use this app if your a natural happy and good person. It breaks one's self esteem ðŸ˜”",com.zhiliaoapp.musically
It's realy entertaining but i can't grow as a creator because i get no views,com.zhiliaoapp.musically
tik tok is very good,com.zhiliaoapp.musically
Only for fun. Nothing elseðŸ™„ðŸ˜,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
Please unfreeze my account no views no likes and no followers please unfreeze my account and my videos give me 1m views,com.zhiliaoapp.musically
.. nice,com.zhiliaoapp.musically
Its fun and cool but a bit of hate,com.zhiliaoapp.musically
It is good to remove stress,com.zhiliaoapp.musically
Lucky,com.zhiliaoapp.musically
"It asks for a lot of permissions, but nothing Google and Facebook don't already collect about you. But it works and works well...",com.zhiliaoapp.musically
"Keep crashing, good luck getting help but it's cool",com.zhiliaoapp.musically
Nice app system,com.zhiliaoapp.musically
Just do it more easy for edit videos & images,com.zhiliaoapp.musically
Goodish,com.zhiliaoapp.musically
It's ok but it doesn't let me search,com.zhiliaoapp.musically
devcise dev,com.zhiliaoapp.musically
Bith,com.zhiliaoapp.musically
optional,com.zhiliaoapp.musically
Plz New Acount,com.zhiliaoapp.musically
Amazing ðŸ˜ðŸ‘Œ,com.zhiliaoapp.musically
Enjoying it â¤ðŸ˜€ but i also become to famous on tiktok but tiktok is not supporting me ðŸ¥º,com.zhiliaoapp.musically
I want texting back everyone does like ppl are uninstalling it because of it,com.zhiliaoapp.musically
It show content not for kids and sometimes nice thing ðŸ’ðŸ¤”ðŸ¤”,com.zhiliaoapp.musically
So weird,com.zhiliaoapp.musically
musical.ly i geri istiyorum sictiniz agzina,com.zhiliaoapp.musically
Gf,com.zhiliaoapp.musically
Md. Alamin,com.zhiliaoapp.musically
Very funny and fun to mess around withðŸ¤ª,com.zhiliaoapp.musically
Bad aap,com.zhiliaoapp.musically
never lets me fishing watching a video. always lags out,com.zhiliaoapp.musically
It's good,com.zhiliaoapp.musically
It is a very fun and creative app but it is also kinda toxic for me in my opinion.,com.zhiliaoapp.musically
It mast app,com.zhiliaoapp.musically
Tiktok Message problem Why? Please help,com.zhiliaoapp.musically
Pooj,com.zhiliaoapp.musically
This is a really fun app but my mom does not let me install it cause there's bad things and when I see sad things I'm like gonna cry a lot,com.zhiliaoapp.musically
Kk khan 00,com.zhiliaoapp.musically
I don't get the beutufier option someone tell me how to get that ðŸ™„,com.zhiliaoapp.musically
I love it but it wont let me record and says I need to change perms when I already did.,com.zhiliaoapp.musically
App is very interested,com.zhiliaoapp.musically
DVDs are you doing today hope Gxgjry pH and temperature is above the,com.zhiliaoapp.musically
Worst app. Pls don't download it.,com.zhiliaoapp.musically
Mast,com.zhiliaoapp.musically
Finding fallowers are so hard ðŸ˜“,com.zhiliaoapp.musically
There is a lot of drama but besides that it so much fun,com.zhiliaoapp.musically
My acoount salmanjani2222 has been temporary blocked and not any video posting please slove my problem,com.zhiliaoapp.musically
Amazing app,com.zhiliaoapp.musically
He,com.zhiliaoapp.musically
My videos get not viral plz solve this problem as soon as possible,com.zhiliaoapp.musically
Good tiktok,com.zhiliaoapp.musically
ðŸŒŸ,com.zhiliaoapp.musically
Great app... ðŸ™…ðŸ™…,com.zhiliaoapp.musically
"I made an account a week ago and I got 44 followers and 380 likes in total! The thing is that foumous people get 1follower every minute I get none followers btw I hate that you have to link in your phone number to share and text thats the annoying part btw download this app you get a lot of followers each hour, minute, or month, or many a year idc tho just download it!",com.zhiliaoapp.musically
It's fun,com.zhiliaoapp.musically
it is awsm ðŸ˜ðŸ˜ðŸ˜,com.zhiliaoapp.musically
Wow,com.zhiliaoapp.musically
Good app keeps me updated on latest video and music,com.zhiliaoapp.musically
zoya sharma,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
"Great app,but the instagram shortcut button doesnt work anymore.its anoying.",com.zhiliaoapp.musically
It is very nice,com.zhiliaoapp.musically
I don't like the hate but good app,com.zhiliaoapp.musically
"It would be better if 1: you could edit your captions and 2:, I can't use the stitch feature on android",com.zhiliaoapp.musically
Good but plz add more beauty features and video slomo thanks,com.zhiliaoapp.musically
i love this aapâ¤,com.zhiliaoapp.musically
Tick tock is a very nice and enjoyable app it gives u the opportunity to be yourself and have fun...to let loose and it's absolutely fun,com.zhiliaoapp.musically
Osome,com.zhiliaoapp.musically
Kinda good,com.zhiliaoapp.musically
Not badðŸ˜ŠðŸ˜download and waste your timeðŸ˜‚ðŸ˜ðŸ˜Ž,com.zhiliaoapp.musically
Need more filters,com.zhiliaoapp.musically
I can't use this app,com.zhiliaoapp.musically
In tiktok the video become faded,com.zhiliaoapp.musically
Its literally a bunch of kids doing stupid things.,com.zhiliaoapp.musically
Enjoy your time,com.zhiliaoapp.musically
Plz give me live option my follwers 2000 and like 17.9k plz tik tok team,com.zhiliaoapp.musically
Trash,com.zhiliaoapp.musically
When I go on tiktok to see content like everyone on tiktok does it constantly freezes and I close it and reopen it it's keeps freezing can u fix it I would highly appreciate it thank you,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
- I like tik tok becoz it's so so so cool,com.zhiliaoapp.musically
good app..........my partner when i am bored,com.zhiliaoapp.musically
I like this apps,com.zhiliaoapp.musically
This app dowlads slow so i am not happy with it,com.zhiliaoapp.musically
Backwas sex ki Ap h,com.zhiliaoapp.musically
Axmad,com.zhiliaoapp.musically
This app was best,com.zhiliaoapp.musically
ðŸ˜†ðŸ˜†,com.zhiliaoapp.musically
Nice,com.zhiliaoapp.musically
It is grest,com.zhiliaoapp.musically
Nice appðŸ¤—,com.zhiliaoapp.musically
Thak,com.zhiliaoapp.musically
The best app ever,com.zhiliaoapp.musically
Good app,com.zhiliaoapp.musically
Some videos are never viewed,com.zhiliaoapp.musically
This app is T-O-X-I-CðŸ˜,com.zhiliaoapp.musically
Ok,com.zhiliaoapp.musically
Tiktok is not running last night continually show no network solved this problem urgently,com.zhiliaoapp.musically
Verybadapp,com.zhiliaoapp.musically
Great app for positive user,com.zhiliaoapp.musically
Arbab sahil,com.zhiliaoapp.musically
åƒ ä½ ä¸èƒ½ï¼Ÿ* 8,com.zhiliaoapp.musically
It was fine I the beginning bit now it won't let me send messages nor check Instagram since its asking for my number even tho it verified my email.,com.zhiliaoapp.musically
AKA: The rabbit hole. Beware. LOL,com.zhiliaoapp.musically
It's giving me videos that I've already seen which is annoying and I refresh it and it still shows me videos that I've seen,com.zhiliaoapp.musically
Let's be honest most of us are here for the lgbtqia+ content,com.zhiliaoapp.musically
Hari Ram RAbAri,com.zhiliaoapp.musically
I like that,com.zhiliaoapp.musically
It is good but it will aks a loot of kreashtens,com.zhiliaoapp.musically
Full of fun,com.zhiliaoapp.musically
Because it doesn't let me share videos,com.zhiliaoapp.musically
Good app ðŸ‘,com.zhiliaoapp.musically
great app,com.zhiliaoapp.musically
Tick too,com.zhiliaoapp.musically
Nice,com.zhiliaoapp.musically
crashes a lot.,com.zhiliaoapp.musically
à¬à¬¥à¬›à¬§à¬›à¬Ÿà¬² à¬«à¬šà¬¨à¬¢à¬«à¬¶à¬Ÿ,com.zhiliaoapp.musically
Make this .to charge data less,com.zhiliaoapp.musically
9556 Ui,com.zhiliaoapp.musically
"It's alright sometimes but, there's always the creators i stop following, and then I see them on my fyp right afterðŸ¤¦ðŸ¾â€â™‚ï¸. also the instagram button for someone else's profile never works. why?",com.zhiliaoapp.musically
Great appppppppp butt I like it but it. Won't let me go live. Have 3392 followers,com.zhiliaoapp.musically
Gd,com.zhiliaoapp.musically
So nice,com.zhiliaoapp.musically
Its ok umm tho i experianced lagging and my phone crashed after i tried to delete it,com.zhiliaoapp.musically
"While i do spend most of my day on tiktok it has serious problems like taking down videos solely to silence peoples voices when they speak up about issues like police brutality, etc. However they wont take down tiktoks that are clearly very inappropiate and harmful to many. :)",com.zhiliaoapp.musically
this app shouldn't be free...yall are weird on here ðŸ¤£,com.zhiliaoapp.musically
Too much hate,com.zhiliaoapp.musically
Am I the only one that for some reason the videos just freeze. Although it is good and cures boredom this glitch annoys me. If anyone knows how to fix it please tell me,com.zhiliaoapp.musically
"it makes my day when I'm sad or Bored but it can also be very annoying because the only reason people really have tiktok is to try and get famous or for the memes its also annoying because it gets WAY to addictive, other wise its a pretty cool app, would not recommend for people under the age of 9.",com.zhiliaoapp.musically
Polloi.,com.zhiliaoapp.musically
It's good if you can dance well but it's cool to see people and there unique dances and videos,com.zhiliaoapp.musically
I love this app but there is one problem . How come i cant login my other accounts its really annoying that i cant login to all my accounts ðŸ˜’ðŸ˜’ðŸ˜’ðŸ˜’ðŸ˜’i would give this a five star if i could login my accountsðŸ˜’but this app is amazingðŸ˜,com.zhiliaoapp.musically
Ok,com.zhiliaoapp.musically
Good app. I can't put the picture I want on THE GREEN SCREEN. if you don't fix I'm giving a 2 star review FIX IT PLEASE.,com.zhiliaoapp.musically
does lag a lot also one of my video I left it on soon was gone when I went to the continue the video,com.zhiliaoapp.musically
Pretty lit dude. ðŸ˜ºðŸ˜¸ðŸ˜¹ðŸ˜»ðŸ˜¼ðŸ˜½ðŸ™€ðŸ˜¿ðŸ˜¾,com.zhiliaoapp.musically
Can you please make it to where the reality ripple effect is compatible with HTC u11 life? I'd love to use all effects. I'll rate higher if so,com.zhiliaoapp.musically
Not bad,com.zhiliaoapp.musically
"I like TikTok, and it's fun to be on when I'm bored and have nothing to do. I love making videos with my friends because when I do, I get lots of likes. I would totally recommend downloading TikTok.",com.zhiliaoapp.musically
This app is pretty good for quarantine but after quarantine everyone will be off of it,com.zhiliaoapp.musically
Tiktok is life and has videos which are really happening even though some of them are not downloadable,com.zhiliaoapp.musically
Nice,com.zhiliaoapp.musically
Super but it takes more data &battery energy,com.zhiliaoapp.musically
There is no option of dislike,com.zhiliaoapp.musically
It's a good app but it takes up soooo much storage :(,com.zhiliaoapp.musically
addicting but good,com.zhiliaoapp.musically
good but restricted mode snt that good,com.zhiliaoapp.musically
makes me laugh a lot,com.zhiliaoapp.musically
It fun to watch but there so much hate a drama,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
Tik Tok,com.zhiliaoapp.musically
SAMEER,com.zhiliaoapp.musically
This app nice,com.zhiliaoapp.musically
Its actually a very very good app to use but sometimes it doesny work in (SYRIA) I have to remove my sim card and turn on vpn so it works,com.zhiliaoapp.musically
Sometimes its not famliy freindly but expet that it alright!â˜º,com.zhiliaoapp.musically
likey you sweater,com.zhiliaoapp.musically
"Weird people on there + rumors about stealing info and selling it is odd. After many speculations, I've removed this app off my phone.",com.zhiliaoapp.musically
I like it but I don't,com.zhiliaoapp.musically
Hi Team IHave A Problem That My View Are Stuck And Not Incrasing Regards Andy THANK you so much Tiktok app Good,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
I love tik tok,com.zhiliaoapp.musically
Its cool love watchong tiktoks and i reall ylike this app,com.zhiliaoapp.musically
Super,com.zhiliaoapp.musically
This app is best app.....,com.zhiliaoapp.musically
Meh,com.zhiliaoapp.musically
its good am just gonna say that......its good,com.zhiliaoapp.musically
Nice,com.zhiliaoapp.musically
Ok,com.zhiliaoapp.musically
Kahb sha geo,com.zhiliaoapp.musically
It's good but I'm 14 and I can't send anything and that's annoying,com.zhiliaoapp.musically
Nkhhjkhgv the same as last Fhkkmngf he had hectic Gvv! Hkj of,com.zhiliaoapp.musically
Terrible,com.zhiliaoapp.musically
"Works fine, good app",com.zhiliaoapp.musically
Amazing,com.zhiliaoapp.musically
Fun and interesting,com.zhiliaoapp.musically
Ashkanmalik,com.zhiliaoapp.musically
Great,com.zhiliaoapp.musically
Santosh Behera,com.zhiliaoapp.musically
When I click to see the Instagram from that people it doesn't work. I tried everything and it still doesn't work,com.zhiliaoapp.musically
It's just an waste of time,com.zhiliaoapp.musically
It is very awesome and nice,com.zhiliaoapp.musically
Super,com.zhiliaoapp.musically
I M Don,com.zhiliaoapp.musically
Hdvvx to the inbox y I,com.zhiliaoapp.musically
WoW,com.zhiliaoapp.musically
Get these Addison Rae cousins of my for you,com.zhiliaoapp.musically
Dont make the day..but good,com.zhiliaoapp.musically
Nice APK,com.zhiliaoapp.musically
I will try,com.zhiliaoapp.musically
Vd,com.zhiliaoapp.musically
I give a 3 becuse there nasty staf,com.zhiliaoapp.musically
Great in time pass,com.zhiliaoapp.musically
"There should be a function where you can hide videos with certain hashtags, also the app is a littlebit buggy sometimes",com.zhiliaoapp.musically
Nice,com.zhiliaoapp.musically
Not bad,com.zhiliaoapp.musically
dr r guys e4,com.zhiliaoapp.musically
Nice aap,com.zhiliaoapp.musically
"It does not show anything it doesn't let me post my slides it, puts it at draft's",com.zhiliaoapp.musically
If this problem I have at the moment can be sorted I will give this a 5 starts 100%. My problem is o got an android and I dont seem to be able to change the duet format can someone please help me? Kind of regards Dave,com.zhiliaoapp.musically
Love you tik tok,com.zhiliaoapp.musically
Sticth option is no avalibile plzz tell me why?,com.zhiliaoapp.musically
Thanks for tiktok maker this is a good app I am very impressed with tiktok and easy videos and funny maker this is a very good luck with your search going to like tiktok,com.zhiliaoapp.musically
Such a lovely app,com.zhiliaoapp.musically
Nic,com.zhiliaoapp.musically
Very much Views problem in this app btw good app,com.zhiliaoapp.musically
Hello tiktok team why I can't take a live still. Please respond back.,com.zhiliaoapp.musically
Kind of boring,com.zhiliaoapp.musically
An so sj,com.zhiliaoapp.musically
I like it and I didn't even have musically but it has a lot of bad words for a 9 year old but other than that it's good????,com.zhiliaoapp.musically
Its a nice app but i wish u could see who unfollows u and see the people who viewed ur post but didn't like it,com.zhiliaoapp.musically
ðŸ‘ðŸ˜ŽðŸ‘ðŸ˜Žgood app,com.zhiliaoapp.musically
"This app is addictive ðŸ˜­ and time waisting ,ones you're hooked in is very difficult to come out.",com.zhiliaoapp.musically
Wow,com.zhiliaoapp.musically
"Hi, i want to add my own sound to my videos, but i don't have the ""my sounds "" option and i don't know what to do",com.zhiliaoapp.musically
it is amazing! the only problom was is it is soooo hard for me to log in i still cant...,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
Super app,com.zhiliaoapp.musically
"WHYYYYYYY!?!?!? IVE BEEN UP TILL 3AM TRYINA LIKE MY FAV CREATOR'S TIKTOKS AND THEN IT DELETES ALL MAH LIKES, DOES 3 HOURS OF DEDICATION AND BOREDOM MEAN NOTHING TO YOUUUUUUU??!?!?!!!ðŸ˜­ðŸ˜­ðŸ˜­ otherwise good app, would definitely recommend exept for previous arguement and the fact that there's no search bar on laptop versionðŸ˜",com.zhiliaoapp.musically
intresting enjoyable nice,com.zhiliaoapp.musically
AMAIZINGðŸ‘ŒðŸ‘ŒâœŒ,com.zhiliaoapp.musically
It's nice but to much swearing,com.zhiliaoapp.musically
I like it,com.zhiliaoapp.musically
Mera tik tok to chal hi nhi rha he please koi bta do tik tok kese chalega pls ðŸ˜¥ðŸ˜¥ðŸ˜“ðŸ˜“ðŸ˜©ðŸ˜­ðŸ˜¡,com.zhiliaoapp.musically
ujn,com.zhiliaoapp.musically
Miss u,com.zhiliaoapp.musically
My tik tok doesn't have double exposure option,com.zhiliaoapp.musically
I love the app but because I have a curtain type of branded ipad I can't do all the things Apple can do,com.zhiliaoapp.musically
I wish i could give it 5 stars but it takes 920 seconds loading (figuratively),com.zhiliaoapp.musically
Ajay challapalli,com.zhiliaoapp.musically
well it's okay I guess,com.zhiliaoapp.musically
Nice,com.zhiliaoapp.musically
yusufbaig,com.zhiliaoapp.musically
This app is of no use . Waste of time,com.zhiliaoapp.musically
Nice app,com.zhiliaoapp.musically
Everything is good in this app it is a entertaining app. but direct messages is only for under 16 aged,com.zhiliaoapp.musically
. ..,com.zhiliaoapp.musically
Good,com.zhiliaoapp.musically
Bike thank you,com.zhiliaoapp.musically
Shiva golden 2,com.zhiliaoapp.musically
Xv,com.zhiliaoapp.musically
Limitted view for some Acts even it is so Good.but many rubbish acts get millions of views and likes.I think tik tik is giving viewers for those people has rubbish fan followers,com.zhiliaoapp.musically
Acha ha acha ha,com.zhiliaoapp.musically
Nc,com.zhiliaoapp.musically
Very nice app,com.zhiliaoapp.musically
Nice,com.zhiliaoapp.musically
Suepr,com.zhiliaoapp.musically
Why my beauty mood not working?,com.zhiliaoapp.musically
Why don't I have duet layout options like everyone else?,com.zhiliaoapp.musically
Its cool but... their removing my followers and i cant follow,com.zhiliaoapp.musically
Really good,com.zhiliaoapp.musically
Wow,com.zhiliaoapp.musically
They only give more followers to beautiful people they do not hive followers to ugly people,com.zhiliaoapp.musically
Eh,com.zhiliaoapp.musically
This app is very cool and enjoying,com.zhiliaoapp.musically
The new green screen will be a way for catfishes to scam and lie to people about where they are. A very bad idea.,com.zhiliaoapp.musically
Super App,com.zhiliaoapp.musically
Super nice app,com.zhiliaoapp.musically
ok,com.zhiliaoapp.musically
High,com.zhiliaoapp.musically
Ygg,com.zhiliaoapp.musically
"Tiktok, I",com.zhiliaoapp.musically
Ggfry,com.zhiliaoapp.musically
Is it possible to delete an account that i forgot the password to.,com.zhiliaoapp.musically
Nice app,com.zhiliaoapp.musically
I love this app,com.zhiliaoapp.musically
Sss,com.zhiliaoapp.musically
Rosa Ahad,com.zhiliaoapp.musically
Ghanshyam prasad meena meena,com.zhiliaoapp.musically
Cool,com.zhiliaoapp.musically
Kota apps,com.zhiliaoapp.musically
Very good I like it GOOD,com.zhiliaoapp.musically
